filename,T,r,c,g,a,t,avg,avg_ref,tp,tn,fp,fn,bacc,acc,precision,tp_rate/recall,fn_rate/missrate,fp_rate/fall-out,tn_rate/specificity,mcc
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,10,2,1,mean,mean,659,16067,0,15408,0.520507873281,0.520507873281,1.0,0.0410157465613,0.958984253439,0.0,1.0,0.1446971035893001,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,60,2,1,mean,mean,16008,15034,983,9,0.969032902541,0.969032902541,0.942145841916,0.999438097022,0.000561902978086,0.0613722919398,0.93862770806,0.9398050686605399,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,60,2,1,mean,mean,15929,15877,140,88,0.992882562278,0.992882562278,0.991287572344,0.994505837548,0.00549416245239,0.00874071299245,0.991259287008,0.985770319622995,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,60,2,1,mean,mean,15469,15995,22,548,0.982206405694,0.982206405694,0.998579820541,0.965786352001,0.034213647999,0.0013735406131,0.998626459387,0.9649332788298819,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,60,2,1,mean,mean,12718,16017,0,3299,0.89701567085,0.89701567085,1.0,0.794031341699,0.205968658301,0.0,1.0,0.8114295360061067,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,60,2,1,mean,mean,4968,16017,0,11049,0.655085221952,0.655085221952,1.0,0.310170443903,0.689829556097,0.0,1.0,0.42842889608195767,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,60,2,1,mean,mean,855,16017,0,15162,0.526690391459,0.526690391459,1.0,0.0533807829181,0.946619217082,0.0,1.0,0.1655968099737787,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,300,2,1,mean,mean,15754,14312,1465,23,0.952842745769,0.952842745769,0.914919565596,0.998542181657,0.00145781834316,0.0928566901185,0.907143309881,0.9094922958319377,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,300,2,1,mean,mean,15628,15598,179,149,0.989605121379,0.989605121379,0.988675903081,0.990555872473,0.00944412752741,0.0113456297141,0.988654370286,0.979212013033657,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,300,2,1,mean,mean,14843,15758,19,934,0.969797806934,0.969797806934,0.998721571794,0.940799898587,0.0592001014135,0.00120428471826,0.998795715282,0.9411797831279015,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,300,2,1,mean,mean,11893,15777,0,3884,0.876909425113,0.876909425113,1.0,0.753818850225,0.246181149775,0.0,1.0,0.7777551720657939,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,300,2,1,mean,mean,5614,15777,0,10163,0.677917221271,0.677917221271,1.0,0.355834442543,0.644165557457,0.0,1.0,0.46521233162146014,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,300,2,1,mean,mean,1306,15777,0,14471,0.541389364264,0.541389364264,1.0,0.0827787285289,0.917221271471,0.0,1.0,0.20778933648668635,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,5,25,1,mean,mean,15959,14999,1081,121,0.962624378109,0.962624378109,0.936561032864,0.992475124378,0.00752487562189,0.0672263681592,0.932773631841,0.9269020946047035,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,5,25,1,mean,mean,15759,15675,405,321,0.977425373134,0.977425373134,0.974944320713,0.980037313433,0.0199626865672,0.0251865671642,0.974813432836,0.9548637749621793,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,5,25,1,mean,mean,15487,15928,152,593,0.976834577114,0.976834577114,0.990280708485,0.963121890547,0.0368781094527,0.00945273631841,0.990547263682,0.954028008323592,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,5,25,1,mean,mean,14986,15983,97,1094,0.96296641791,0.96296641791,0.99356891865,0.931965174129,0.0680348258706,0.00603233830846,0.993967661692,0.9277177695685702,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,5,25,1,mean,mean,12011,15999,81,4069,0.870957711443,0.870957711443,0.993301356269,0.746952736318,0.253047263682,0.00503731343284,0.994962686567,0.7658422612870482,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,5,25,1,mean,mean,2844,16025,55,13236,0.586722636816,0.586722636816,0.981027940669,0.176865671642,0.823134328358,0.00342039800995,0.99657960199,0.3028167015203876,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,10,25,1,mean,mean,15951,14863,1212,124,0.958444790047,0.958444790047,0.929382975004,0.992286158631,0.00771384136858,0.0753965785381,0.924603421462,0.9189969371365311,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,10,25,1,mean,mean,15746,15680,395,329,0.977480559876,0.977480559876,0.975528158107,0.979533437014,0.020466562986,0.0245723172628,0.975427682737,0.9549691688469059,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,10,25,1,mean,mean,15471,15926,149,604,0.976578538103,0.976578538103,0.990460947503,0.962426127527,0.0375738724728,0.00926905132193,0.990730948678,0.9535391228256501,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,10,25,1,mean,mean,14934,15979,96,1141,0.961524105754,0.961524105754,0.993612774451,0.929020217729,0.0709797822706,0.00597200622084,0.994027993779,0.9250048211105347,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,10,25,1,mean,mean,11793,16003,72,4282,0.864572317263,0.864572317263,0.993931731985,0.733623639191,0.266376360809,0.00447900466563,0.995520995334,0.7555153434068452,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,10,25,1,mean,mean,3152,16022,53,12923,0.596391912908,0.596391912908,0.983463338534,0.196080870918,0.803919129082,0.00329704510109,0.996702954899,0.3217516497322166,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,60,25,1,mean,mean,15894,14624,1401,131,0.952199687988,0.952199687988,0.918993928881,0.991825273011,0.00817472698908,0.0874258970359,0.912574102964,0.9072529773610684,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,60,25,1,mean,mean,15705,15589,436,320,0.976411856474,0.976411856474,0.972988042872,0.980031201248,0.019968798752,0.0272074882995,0.9727925117,0.9528486772564576,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,60,25,1,mean,mean,15385,15866,159,640,0.975070202808,0.975070202808,0.989770972723,0.960062402496,0.0399375975039,0.00992199687988,0.99007800312,0.9505687030211123,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,60,25,1,mean,mean,14745,15926,99,1280,0.956973478939,0.956973478939,0.993330638642,0.920124804992,0.0798751950078,0.00617784711388,0.993822152886,0.916439073694046,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,60,25,1,mean,mean,11257,15945,80,4768,0.848736349454,0.848736349454,0.992943459469,0.702464898596,0.297535101404,0.00499219968799,0.995007800312,0.7293813846779186,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,60,25,1,mean,mean,3771,15964,61,12254,0.615756630265,0.615756630265,0.984081419624,0.235319812793,0.764680187207,0.00380655226209,0.996193447738,0.35677798210389744,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,300,25,1,mean,mean,15635,13986,1799,150,0.93826417485,0.93826417485,0.896810829414,0.99049730757,0.00950269242952,0.113968957871,0.886031042129,0.8813507212863008,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,300,25,1,mean,mean,15466,15311,474,319,0.974881216345,0.974881216345,0.97026348808,0.979790940767,0.0202090592334,0.0300285080773,0.969971491923,0.9498082247959002,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,300,25,1,mean,mean,15121,15618,167,664,0.97367754197,0.97367754197,0.989076399791,0.957934748179,0.0420652518213,0.0105796642382,0.989420335762,0.9478250099110265,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,300,25,1,mean,mean,14011,15687,98,1774,0.94070319924,0.94070319924,0.993054078957,0.8876148242,0.1123851758,0.00620842572062,0.993791574279,0.8864170729050532,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,300,25,1,mean,mean,10566,15705,80,5219,0.832150776053,0.832150776053,0.992485440541,0.669369654736,0.330630345264,0.00506810262908,0.994931897371,0.7025775474909032,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,300,25,1,mean,mean,4573,15731,54,11212,0.64314222363,0.64314222363,0.988329371083,0.289705416535,0.710294583465,0.00342096927463,0.996579030725,0.4047339318300207,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,5,25,1,mean,mean,16040,15049,1029,38,0.966818012191,0.966818012191,0.939715273302,0.997636521955,0.00236347804453,0.0640004975743,0.935999502426,0.9354145923990226,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,5,25,1,mean,mean,15952,15820,258,126,0.988058216196,0.988058216196,0.984083898828,0.992163204379,0.00783679562135,0.0160467719866,0.983953228013,0.9761493309906171,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,5,25,1,mean,mean,15748,15944,134,330,0.98557034457,0.98557034457,0.991562775469,0.979475059087,0.020524940913,0.00833436994651,0.991665630053,0.9712128578031358,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,5,25,1,mean,mean,14950,16018,60,1128,0.963055106357,0.963055106357,0.99600266489,0.929842020152,0.0701579798482,0.00373180743874,0.996268192561,0.9281602004912443,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,5,25,1,mean,mean,11767,16064,14,4311,0.865499440229,0.865499440229,0.99881164587,0.731869635527,0.268130364473,0.000870755069038,0.999129244931,0.7585930324295193,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,5,25,1,mean,mean,2882,16074,4,13196,0.589501181739,0.589501181739,0.998613998614,0.179251150641,0.820748849359,0.000248787162582,0.999751212837,0.31313474932383717,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,10,25,1,mean,mean,16033,14946,1127,40,0.963696882971,0.963696882971,0.934324009324,0.997511354445,0.00248864555466,0.0701175885025,0.929882411498,0.9295218670042038,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,10,25,1,mean,mean,15954,15823,250,119,0.988521122379,0.988521122379,0.984571710689,0.992596279475,0.0074037205251,0.0155540347166,0.984445965283,0.9770746976712997,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,10,25,1,mean,mean,15717,15957,116,356,0.985316991228,0.985316991228,0.992673529969,0.977851054564,0.0221489454364,0.0072170721085,0.992782927891,0.9707422072373568,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,10,25,1,mean,mean,14861,16018,55,1212,0.960586076028,0.960586076028,0.996312684366,0.924594039694,0.0754059603061,0.00342188763765,0.996578112362,0.9235680893349519,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,10,25,1,mean,mean,11595,16063,10,4478,0.860386984384,0.860386984384,0.999138302456,0.721396130156,0.278603869844,0.000622161388664,0.999377838611,0.7503479052191343,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,10,25,1,mean,mean,3156,16070,3,12917,0.598083742923,0.598083742923,0.999050332384,0.196354134262,0.803645865738,0.000186648416599,0.999813351583,0.3294940090469632,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,60,25,1,mean,mean,15980,14697,1326,43,0.95728015977,0.95728015977,0.923379174853,0.997316357736,0.00268364226425,0.0827560381951,0.917243961805,0.9175063861142787,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,60,25,1,mean,mean,15884,15714,309,139,0.986020096112,0.986020096112,0.980917680479,0.991324970355,0.00867502964489,0.0192847781314,0.980715221869,0.9720949065519298,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,60,25,1,mean,mean,15620,15886,137,403,0.983149222992,0.983149222992,0.991305451545,0.974848655058,0.0251513449416,0.00855020907446,0.991449790926,0.9664316283335438,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,60,25,1,mean,mean,14709,15966,57,1314,0.957217749485,0.957217749485,0.996139780577,0.917992885227,0.0820071147725,0.00355738625726,0.996442613743,0.9172624367623284,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,60,25,1,mean,mean,11114,16008,15,4909,0.846345877801,0.846345877801,0.998652170006,0.69362790988,0.30637209012,0.000936154278225,0.999063845722,0.7274549141297914,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,60,25,1,mean,mean,3792,16015,8,12231,0.618080259627,0.618080259627,0.997894736842,0.236659801535,0.763340198465,0.00049928228172,0.999500717718,0.3652421175705133,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,300,25,1,mean,mean,15726,14020,1763,57,0.942343027308,0.942343027308,0.899193778947,0.996388519293,0.00361148070709,0.111702464677,0.888297535323,0.8898999735013919,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,300,25,1,mean,mean,15629,15449,334,154,0.984540328201,0.984540328201,0.979076614671,0.99024266616,0.00975733384021,0.0211620097573,0.978837990243,0.9691436850799036,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,300,25,1,mean,mean,15298,15651,132,485,0.980453652664,0.980453652664,0.991445236552,0.969270734334,0.0307292656656,0.00836342900589,0.991636570994,0.9611477331770345,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,300,25,1,mean,mean,14028,15727,56,1755,0.942628144206,0.942628144206,0.996023856859,0.888804409808,0.111195590192,0.00354812139644,0.996451878604,0.8904304657707441,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,300,25,1,mean,mean,10499,15768,15,5284,0.832129506431,0.832129506431,0.998573330797,0.665209402522,0.334790597478,0.00095038965976,0.99904961034,0.7046871387545924,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,300,25,1,mean,mean,4496,15780,3,11287,0.642336691377,0.642336691377,0.999333185152,0.284863460686,0.715136539314,0.000190077931952,0.999809922068,0.40715367632874133,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,5,25,1,mean,mean,16061,15208,868,15,0.972536700672,0.972536700672,0.948727036446,0.999066932073,0.000933067927345,0.053993530729,0.946006469271,0.9464066029739465,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,5,25,1,mean,mean,16041,15847,229,35,0.991789002239,0.991789002239,0.985925015366,0.997822841503,0.00217715849714,0.0142448370241,0.985755162976,0.9836496309762159,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,5,25,1,mean,mean,15841,16016,60,235,0.990824832048,0.990824832048,0.996226652412,0.985381935805,0.0146180641951,0.00373227170938,0.996267728291,0.9817078322425445,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,5,25,1,mean,mean,15139,16064,12,937,0.970483951232,0.970483951232,0.999207973071,0.941714356805,0.0582856431948,0.000746454341876,0.999253545658,0.9425294395635654,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,5,25,1,mean,mean,11648,16072,4,4428,0.862154764867,0.862154764867,0.999656711294,0.724558347848,0.275441652152,0.000248818113959,0.999751181886,0.7533989806405431,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,5,25,1,mean,mean,2875,16074,2,13201,0.589356805175,0.589356805175,0.999304831422,0.178838019408,0.821161980592,0.000124409056979,0.999875590943,0.31305254816266886,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,10,25,1,mean,mean,16060,15102,969,11,0.969510298052,0.969510298052,0.943097069705,0.999315537303,0.000684462696783,0.0602949411984,0.939705058802,0.9406934177799595,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,10,25,1,mean,mean,16032,15863,208,39,0.992315350632,0.992315350632,0.987192118227,0.99757326862,0.0024267313795,0.0129425673574,0.987057432643,0.9846851473918545,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,10,25,1,mean,mean,15835,16030,41,236,0.991381992409,0.991381992409,0.997417485513,0.98531516396,0.0146848360401,0.00255117914255,0.997448820857,0.9828363368297828,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,10,25,1,mean,mean,15037,16059,12,1034,0.967456909962,0.967456909962,0.999202604824,0.935660506502,0.0643394934976,0.000746686578309,0.999253313422,0.9368099898360385,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,10,25,1,mean,mean,11495,16069,2,4576,0.857569535188,0.857569535188,0.999826041576,0.715263518138,0.284736481862,0.000124447763051,0.999875552237,0.7459911880092319,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,10,25,1,mean,mean,3136,16070,1,12935,0.597535934292,0.597535934292,0.999681224099,0.195134092465,0.804865907535,6.22238815258e-05,0.999937776118,0.3286577297069212,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,60,25,1,mean,mean,16008,14877,1144,13,0.963891142875,0.963891142875,0.933302238806,0.999188565008,0.000811434991574,0.0714062792585,0.928593720742,0.9301028256602244,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,60,25,1,mean,mean,15953,15737,284,68,0.989014418576,0.989014418576,0.98250908419,0.995755570813,0.00424442918669,0.0177267336621,0.982273266338,0.9781177386613229,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,60,25,1,mean,mean,15725,15961,60,296,0.988889582423,0.988889582423,0.996198923028,0.981524249423,0.0184757505774,0.00374508457649,0.996254915424,0.9778852674969601,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,60,25,1,mean,mean,14874,16000,21,1147,0.963547843455,0.963547843455,0.998590130916,0.928406466513,0.0715935334873,0.00131077960177,0.998689220398,0.9293939762971397,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,60,25,1,mean,mean,11059,16016,5,4962,0.844984707571,0.844984707571,0.999548083876,0.690281505524,0.309718494476,0.000312090381374,0.999687909619,0.7255733721595633,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,60,25,1,mean,mean,3730,16019,2,12291,0.616347294176,0.616347294176,0.999464094319,0.232819424505,0.767180575495,0.00012483615255,0.999875163847,0.36268964087816685,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,300,25,1,mean,mean,15755,14133,1648,26,0.946961536024,0.946961536024,0.905303683273,0.998352449148,0.00164755085229,0.104429377099,0.895570622901,0.8986825633066344,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,300,25,1,mean,mean,15696,15484,297,85,0.98789683797,0.98789683797,0.981429375352,0.99461377606,0.00538622394018,0.0188201001204,0.98117989988,0.9758817381276839,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,300,25,1,mean,mean,15414,15704,77,367,0.985932450415,0.985932450415,0.995029371893,0.976744186047,0.0232558139535,0.0048792852164,0.995120714784,0.972029040240914,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,300,25,1,mean,mean,14110,15764,17,1671,0.946517964641,0.946517964641,0.998796630566,0.89411317407,0.10588682593,0.00107724478804,0.998922755212,0.8979817356386863,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,300,25,1,mean,mean,10475,15777,4,5306,0.831759711045,0.831759711045,0.999618284187,0.663772891452,0.336227108548,0.000253469361891,0.999746530638,0.7044692403933546,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,300,25,1,mean,mean,4398,15777,4,11383,0.639218047019,0.639218047019,0.999091322126,0.278689563399,0.721310436601,0.000253469361891,0.999746530638,0.4018557165130065,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,5,25,1,mean,mean,16069,15303,771,5,0.975861639915,0.975861639915,0.954216152019,0.999688938659,0.000311061341297,0.0479656588279,0.952034341172,0.952805786993107,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,5,25,1,mean,mean,16050,15916,158,24,0.994338683588,0.994338683588,0.990251727542,0.998506905562,0.00149309443822,0.00982953838497,0.990170461615,0.9887117236758628,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,5,25,1,mean,mean,15945,16049,25,129,0.995209655344,0.995209655344,0.998434564809,0.991974617395,0.00802538260545,0.00155530670648,0.998444693294,0.9904400417471767,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,5,25,1,mean,mean,15277,16069,5,797,0.975052880428,0.975052880428,0.999672817694,0.950416822197,0.0495831778027,0.000311061341297,0.999688938659,0.9512611706331262,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,5,25,1,mean,mean,11600,16074,0,4474,0.860831155904,0.860831155904,1.0,0.721662311808,0.278337688192,0.0,1.0,0.7513533309403276,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,5,25,1,mean,mean,2821,16074,0,13253,0.58775040438,0.58775040438,1.0,0.175500808759,0.824499191241,0.0,1.0,0.3101470991400509,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,10,25,1,mean,mean,16062,15194,875,7,0.972555852884,0.972555852884,0.948337958316,0.999564378617,0.000435621382787,0.0544526728483,0.945547327152,0.9464935738030923,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,10,25,1,mean,mean,16051,15919,150,18,0.994772543407,0.994772543407,0.990741312265,0.99887983073,0.00112016927002,0.00933474391686,0.990665256083,0.9895784753764378,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,10,25,1,mean,mean,15936,16050,19,133,0.995270396415,0.995270396415,0.998809150736,0.991723193727,0.00827680627295,0.00118240089614,0.998817599104,0.990565721022006,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,10,25,1,mean,mean,15200,16067,2,869,0.972898126828,0.972898126828,0.999868438363,0.945920716908,0.0540792830917,0.000124463252225,0.999875536748,0.9471759311124878,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,10,25,1,mean,mean,11406,16069,0,4663,0.854906963719,0.854906963719,1.0,0.709813927438,0.290186072562,0.0,1.0,0.7417304076851229,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,10,25,1,mean,mean,3070,16069,0,12999,0.595525546083,0.595525546083,1.0,0.191051092165,0.808948907835,0.0,1.0,0.324983724756823,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,60,25,1,mean,mean,16012,14958,1061,7,0.966664585804,0.966664585804,0.937855092837,0.999563018915,0.000436981084962,0.0662338473063,0.933766152694,0.935356052315995,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,60,25,1,mean,mean,15985,15813,206,34,0.992508895686,0.992508895686,0.987276882219,0.997877520444,0.00212247955553,0.0128597290717,0.987140270928,0.985074576908036,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,60,25,1,mean,mean,15813,15982,37,206,0.992415256882,0.992415256882,0.997665615142,0.987140270928,0.0128597290717,0.00230975716337,0.997690242837,0.9848853250976595,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,60,25,1,mean,mean,15050,16012,7,969,0.969536175791,0.969536175791,0.999535099954,0.939509332667,0.0604906673325,0.000436981084962,0.999563018915,0.9407703021419314,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,60,25,1,mean,mean,11089,16019,0,4930,0.846120232224,0.846120232224,1.0,0.692240464448,0.307759535552,0.0,1.0,0.72755284508648,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,60,25,1,mean,mean,3642,16019,0,12377,0.613677507959,0.613677507959,1.0,0.227355015919,0.772644984081,0.0,1.0,0.3581305642590239,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,300,25,1,mean,mean,15765,14213,1566,14,0.949933455859,0.949933455859,0.909641682534,0.999112744787,0.000887255212624,0.0992458330693,0.900754166931,0.9042515925430067,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,300,25,1,mean,mean,15727,15551,228,52,0.991127447874,0.991127447874,0.985709808837,0.996704480639,0.00329551936118,0.0144495848913,0.985550415109,0.9823160041761115,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,300,25,1,mean,mean,15475,15740,39,304,0.989131123645,0.989131123645,0.99748614155,0.980733886812,0.0192661131884,0.00247163952088,0.997528360479,0.9784002380411324,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,300,25,1,mean,mean,14221,15773,6,1558,0.950440458838,0.950440458838,0.999578266676,0.901261169909,0.0987388300906,0.000380252233982,0.999619747766,0.9052705393336742,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,300,25,1,mean,mean,10539,15779,0,5240,0.833956524495,0.833956524495,1.0,0.667913048989,0.332086951011,0.0,1.0,0.7080985045024425,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,300,25,1,mean,mean,4302,15779,0,11477,0.636320425883,0.636320425883,1.0,0.272640851765,0.727359148235,0.0,1.0,0.3972868064442855,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,5,25,1,mean,mean,16070,15365,707,2,0.977943006471,0.977943006471,0.957858973595,0.99987555998,0.00012444001991,0.0439895470383,0.956010452962,0.9568069751008336,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,5,25,1,mean,mean,16062,15969,103,10,0.996484569438,0.996484569438,0.993628209094,0.9993777999,0.000622200099552,0.00640866102539,0.993591338975,0.9929857631499424,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,5,25,1,mean,mean,15992,16062,10,80,0.997200099552,0.997200099552,0.999375078115,0.995022399204,0.00497760079642,0.000622200099552,0.9993777999,0.9944096308830802,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,5,25,1,mean,mean,15397,16071,1,675,0.978969636635,0.978969636635,0.999935056501,0.95800149328,0.0419985067198,6.22200099551e-05,0.99993777999,0.9587827269175468,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,5,25,1,mean,mean,11587,16072,0,4485,0.860471627675,0.860471627675,1.0,0.720943255351,0.279056744649,0.0,1.0,0.7507677962549834,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,5,25,1,mean,mean,2766,16072,0,13306,0.586050273768,0.586050273768,1.0,0.172100547536,0.827899452464,0.0,1.0,0.30684211998259225,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,10,25,1,mean,mean,16065,15291,776,2,0.975788884048,0.975788884048,0.95392197613,0.999875521255,0.000124478745254,0.0482977531586,0.951702246841,0.952683839894646,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,10,25,1,mean,mean,16055,15976,91,12,0.99679467231,0.99679467231,0.994363929147,0.999253127528,0.000746872471525,0.00566378290907,0.994336217091,0.9936013553492821,
